matchday,date,season,apoints,awin,AwayTeam,HomeTeam,FTHG,FTAG,covid19,HAdyad
10,2015-10-24,1516,3,1,Hertha,Ingolstadt,0,1,0,IngolstadtHertha
10,2015-10-24,1516,0,0,Stuttgart,Leverkusen,4,3,0,LeverkusenStuttgart
10,2015-10-24,1516,3,1,Werder Bremen,Mainz,1,3,0,MainzWerder Bremen
10,2015-10-25,1516,0,0,Augsburg,Dortmund,5,1,0,DortmundAugsburg
10,2015-10-25,1516,0,0,Schalke 04,M'gladbach,3,1,0,M'gladbachSchalke 04
11,2015-11-01,1516,3,1,Hannover,Hamburg,1,2,0,HamburgHannover
11,2015-11-01,1516,0,0,Darmstadt,Stuttgart,2,0,0,StuttgartDarmstadt
11,2015-10-30,1516,1,0,Bayern Munich,Ein Frankfurt,0,0,0,Ein FrankfurtBayern Munich
11,2015-10-31,1516,1,0,Mainz,Augsburg,3,3,0,AugsburgMainz
11,2015-10-31,1516,1,0,Hoffenheim,FC Koln,0,0,0,FC KolnHoffenheim
11,2015-10-31,1516,3,1,M'gladbach,Hertha,1,4,0,HerthaM'gladbach
11,2015-10-31,1516,1,0,Ingolstadt,Schalke 04,1,1,0,Schalke 04Ingolstadt
11,2015-10-31,1516,3,1,Dortmund,Werder Bremen,1,3,0,Werder BremenDortmund
11,2015-10-31,1516,0,0,Leverkusen,Wolfsburg,2,1,0,WolfsburgLeverkusen
12,2015-11-06,1516,3,1,Hertha,Hannover,1,3,0,HannoverHertha
12,2015-11-07,1516,0,0,Stuttgart,Bayern Munich,4,0,0,Bayern MunichStuttgart
12,2015-11-07,1516,1,0,Hamburg,Darmstadt,1,1,0,DarmstadtHamburg
12,2015-11-07,1516,1,0,Ein Frankfurt,Hoffenheim,0,0,0,HoffenheimEin Frankfurt
12,2015-11-07,1516,3,1,FC Koln,Leverkusen,1,2,0,LeverkusenFC Koln
12,2015-11-07,1516,1,0,Ingolstadt,M'gladbach,0,0,0,M'gladbachIngolstadt
12,2015-11-07,1516,0,0,Wolfsburg,Mainz,2,0,0,MainzWolfsburg
12,2015-11-08,1516,3,1,Werder Bremen,Augsburg,1,2,0,AugsburgWerder Bremen
12,2015-11-08,1516,0,0,Schalke 04,Dortmund,3,2,0,DortmundSchalke 04
13,2015-11-20,1516,0,0,Dortmund,Hamburg,3,1,0,HamburgDortmund
13,2015-11-21,1516,3,1,Leverkusen,Ein Frankfurt,1,3,0,Ein FrankfurtLeverkusen
13,2015-11-21,1516,1,0,Mainz,FC Koln,0,0,0,FC KolnMainz
13,2015-11-21,1516,0,0,Hannover,M'gladbach,2,1,0,M'gladbachHannover
13,2015-11-21,1516,3,1,Bayern Munich,Schalke 04,1,3,0,Schalke 04Bayern Munich
13,2015-11-21,1516,3,1,Augsburg,Stuttgart,0,4,0,StuttgartAugsburg
13,2015-11-21,1516,0,0,Werder Bremen,Wolfsburg,6,0,0,WolfsburgWerder Bremen
13,2015-11-22,1516,0,0,Hoffenheim,Hertha,1,0,0,HerthaHoffenheim
13,2015-11-22,1516,0,0,Darmstadt,Ingolstadt,3,1,0,IngolstadtDarmstadt
14,2015-11-27,1516,1,0,FC Koln,Darmstadt,0,0,0,DarmstadtFC Koln
14,2015-11-28,1516,0,0,Hertha,Bayern Munich,2,0,0,Bayern MunichHertha
14,2015-11-28,1516,0,0,Ingolstadt,Hannover,4,0,0,HannoverIngolstadt
14,2015-11-28,1516,1,0,M'gladbach,Hoffenheim,3,3,0,HoffenheimM'gladbach
14,2015-11-28,1516,0,0,Ein Frankfurt,Mainz,2,1,0,MainzEin Frankfurt
14,2015-11-28,1516,3,1,Hamburg,Werder Bremen,1,3,0,Werder BremenHamburg
14,2015-11-29,1516,1,0,Wolfsburg,Augsburg,0,0,0,AugsburgWolfsburg
14,2015-11-29,1516,0,0,Stuttgart,Dortmund,4,1,0,DortmundStuttgart
14,2015-11-29,1516,1,0,Schalke 04,Leverkusen,1,1,0,LeverkusenSchalke 04
15,2015-12-04,1516,0,0,Hannover,Schalke 04,3,1,0,Schalke 04Hannover
15,2015-12-05,1516,3,1,Augsburg,FC Koln,0,1,0,FC KolnAugsburg
15,2015-12-05,1516,3,1,Mainz,Hamburg,1,3,0,HamburgMainz
15,2015-12-05,1516,0,0,Leverkusen,Hertha,2,1,0,HerthaLeverkusen
15,2015-12-05,1516,1,0,Hoffenheim,Ingolstadt,1,1,0,IngolstadtHoffenheim
15,2015-12-05,1516,0,0,Bayern Munich,M'gladbach,3,1,0,M'gladbachBayern Munich
15,2015-12-05,1516,3,1,Dortmund,Wolfsburg,1,2,0,WolfsburgDortmund
15,2015-12-06,1516,3,1,Darmstadt,Ein Frankfurt,0,1,0,Ein FrankfurtDarmstadt
15,2015-12-06,1516,1,0,Werder Bremen,Stuttgart,1,1,0,StuttgartWerder Bremen
16,2015-12-11,1516,1,0,Stuttgart,Mainz,0,0,0,MainzStuttgart
16,2015-12-12,1516,0,0,Ingolstadt,Bayern Munich,2,0,0,Bayern MunichIngolstadt
16,2015-12-12,1516,3,1,Hertha,Darmstadt,0,4,0,DarmstadtHertha
16,2015-12-12,1516,0,0,Hannover,Hoffenheim,1,0,0,HoffenheimHannover
16,2015-12-12,1516,0,0,M'gladbach,Leverkusen,5,0,0,LeverkusenM'gladbach
16,2015-12-12,1516,1,0,FC Koln,Werder Bremen,1,1,0,Werder BremenFC Koln
16,2015-12-12,1516,1,0,Hamburg,Wolfsburg,1,1,0,WolfsburgHamburg
16,2015-12-13,1516,0,0,Schalke 04,Augsburg,2,1,0,AugsburgSchalke 04
16,2015-12-13,1516,0,0,Ein Frankfurt,Dortmund,4,1,0,DortmundEin Frankfurt
17,2015-12-18,1516,0,0,Hoffenheim,Schalke 04,1,0,0,Schalke 04Hoffenheim
17,2015-12-19,1516,0,0,Werder Bremen,Ein Frankfurt,2,1,0,Ein FrankfurtWerder Bremen
17,2015-12-19,1516,0,0,Dortmund,FC Koln,2,1,0,FC KolnDortmund
17,2015-12-19,1516,3,1,Augsburg,Hamburg,0,1,0,HamburgAugsburg
17,2015-12-19,1516,3,1,Bayern Munich,Hannover,0,1,0,HannoverBayern Munich
17,2015-12-19,1516,3,1,Leverkusen,Ingolstadt,0,1,0,IngolstadtLeverkusen
17,2015-12-19,1516,0,0,Wolfsburg,Stuttgart,3,1,0,StuttgartWolfsburg
17,2015-12-20,1516,0,0,Mainz,Hertha,2,0,0,HerthaMainz
17,2015-12-20,1516,0,0,Darmstadt,M'gladbach,3,2,0,M'gladbachDarmstadt
18,2016-01-22,1516,3,1,Bayern Munich,Hamburg,1,2,0,HamburgBayern Munich
18,2016-01-23,1516,3,1,Stuttgart,FC Koln,1,3,0,FC KolnStuttgart
18,2016-01-23,1516,3,1,Darmstadt,Hannover,1,2,0,HannoverDarmstadt
18,2016-01-23,1516,1,0,Augsburg,Hertha,0,0,0,HerthaAugsburg
18,2016-01-23,1516,1,0,Leverkusen,Hoffenheim,1,1,0,HoffenheimLeverkusen
18,2016-01-23,1516,0,0,Mainz,Ingolstadt,1,0,0,IngolstadtMainz
18,2016-01-23,1516,3,1,Dortmund,M'gladbach,1,3,0,M'gladbachDortmund
18,2016-01-24,1516,0,0,Wolfsburg,Ein Frankfurt,3,2,0,Ein FrankfurtWolfsburg
18,2016-01-24,1516,3,1,Werder Bremen,Schalke 04,1,3,0,Schalke 04Werder Bremen
19,2016-01-29,1516,0,0,M'gladbach,Mainz,1,0,0,MainzM'gladbach
19,2016-01-30,1516,1,0,Ein Frankfurt,Augsburg,0,0,0,AugsburgEin Frankfurt
19,2016-01-30,1516,3,1,Schalke 04,Darmstadt,0,2,0,DarmstadtSchalke 04
19,2016-01-30,1516,0,0,Ingolstadt,Dortmund,2,0,0,DortmundIngolstadt
19,2016-01-30,1516,0,0,Hannover,Leverkusen,3,0,0,LeverkusenHannover
19,2016-01-30,1516,0,0,Hamburg,Stuttgart,2,1,0,StuttgartHamburg
19,2016-01-30,1516,1,0,Hertha,Werder Bremen,3,3,0,Werder BremenHertha
19,2016-01-31,1516,0,0,Hoffenheim,Bayern Munich,2,0,0,Bayern MunichHoffenheim
19,2016-01-31,1516,1,0,FC Koln,Wolfsburg,1,1,0,WolfsburgFC Koln
20,2016-02-05,1516,0,0,Werder Bremen,M'gladbach,5,1,0,M'gladbachWerder Bremen
20,2016-02-06,1516,3,1,Stuttgart,Ein Frankfurt,2,4,0,Ein FrankfurtStuttgart
20,2016-02-06,1516,3,1,Mainz,Hannover,0,1,0,HannoverMainz
20,2016-02-06,1516,1,0,Dortmund,Hertha,0,0,0,HerthaDortmund
20,2016-02-06,1516,0,0,Augsburg,Ingolstadt,2,1,0,IngolstadtAugsburg
20,2016-02-06,1516,1,0,Bayern Munich,Leverkusen,0,0,0,LeverkusenBayern Munich
20,2016-02-06,1516,0,0,Wolfsburg,Schalke 04,3,0,0,Schalke 04Wolfsburg
20,2016-02-07,1516,1,0,FC Koln,Hamburg,1,1,0,HamburgFC Koln
20,2016-02-07,1516,3,1,Darmstadt,Hoffenheim,0,2,0,HoffenheimDarmstadt
21,2016-02-12,1516,0,0,Schalke 04,Mainz,2,1,0,MainzSchalke 04
21,2016-02-13,1516,3,1,Leverkusen,Darmstadt,1,2,0,DarmstadtLeverkusen
21,2016-02-13,1516,0,0,Hannover,Dortmund,1,0,0,DortmundHannover
21,2016-02-13,1516,0,0,Ein Frankfurt,FC Koln,3,1,0,FC KolnEin Frankfurt
21,2016-02-13,1516,0,0,Hertha,Stuttgart,2,0,0,StuttgartHertha
21,2016-02-13,1516,1,0,Hoffenheim,Werder Bremen,1,1,0,Werder BremenHoffenheim
21,2016-02-13,1516,0,0,Ingolstadt,Wolfsburg,2,0,0,WolfsburgIngolstadt
21,2016-02-14,1516,3,1,Bayern Munich,Augsburg,1,3,0,AugsburgBayern Munich
21,2016-02-14,1516,0,0,M'gladbach,Hamburg,3,2,0,HamburgM'gladbach
22,2016-02-19,1516,1,0,Hamburg,Ein Frankfurt,0,0,0,Ein FrankfurtHamburg
22,2016-02-20,1516,0,0,Darmstadt,Bayern Munich,3,1,0,Bayern MunichDarmstadt
22,2016-02-20,1516,1,0,Wolfsburg,Hertha,1,1,0,HerthaWolfsburg
22,2016-02-20,1516,0,0,Mainz,Hoffenheim,3,2,0,HoffenheimMainz
22,2016-02-20,1516,0,0,Werder Bremen,Ingolstadt,2,0,0,IngolstadtWerder Bremen
22,2016-02-20,1516,0,0,FC Koln,M'gladbach,1,0,0,M'gladbachFC Koln
22,2016-02-21,1516,3,1,Augsburg,Hannover,0,1,0,HannoverAugsburg
22,2016-02-21,1516,3,1,Dortmund,Leverkusen,0,1,0,LeverkusenDortmund
22,2016-02-21,1516,1,0,Stuttgart,Schalke 04,1,1,0,Schalke 04Stuttgart
23,2016-02-26,1516,3,1,Hertha,FC Koln,0,1,0,FC KolnHertha
23,2016-02-27,1516,1,0,Ingolstadt,Hamburg,1,1,0,HamburgIngolstadt
23,2016-02-27,1516,3,1,Hannover,Stuttgart,1,2,0,StuttgartHannover
23,2016-02-27,1516,1,0,Darmstadt,Werder Bremen,2,2,0,Werder BremenDarmstadt
23,2016-02-27,1516,3,1,Bayern Munich,Wolfsburg,0,2,0,WolfsburgBayern Munich
23,2016-02-28,1516,1,0,M'gladbach,Augsburg,2,2,0,AugsburgM'gladbach
23,2016-02-28,1516,0,0,Hoffenheim,Dortmund,3,1,0,DortmundHoffenheim
23,2016-02-28,1516,1,0,Schalke 04,Ein Frankfurt,0,0,0,Ein FrankfurtSchalke 04
23,2016-02-28,1516,0,0,Leverkusen,Mainz,3,1,0,MainzLeverkusen
24,2016-03-01,1516,3,1,Wolfsburg,Hannover,0,4,0,HannoverWolfsburg
24,2016-03-01,1516,1,0,FC Koln,Ingolstadt,1,1,0,IngolstadtFC Koln
24,2016-03-02,1516,3,1,Mainz,Bayern Munich,1,2,0,Bayern MunichMainz
24,2016-03-02,1516,3,1,Dortmund,Darmstadt,0,2,0,DarmstadtDortmund
24,2016-03-02,1516,0,0,Ein Frankfurt,Hertha,2,0,0,HerthaEin Frankfurt
24,2016-03-02,1516,0,0,Augsburg,Hoffenheim,2,1,0,HoffenheimAugsburg
24,2016-03-02,1516,3,1,Werder Bremen,Leverkusen,1,4,0,LeverkusenWerder Bremen
24,2016-03-02,1516,0,0,Stuttgart,M'gladbach,4,0,0,M'gladbachStuttgart
24,2016-03-02,1516,0,0,Hamburg,Schalke 04,3,2,0,Schalke 04Hamburg
25,2016-03-05,1516,1,0,Leverkusen,Augsburg,3,3,0,AugsburgLeverkusen
25,2016-03-05,1516,1,0,Bayern Munich,Dortmund,0,0,0,DortmundBayern Munich
25,2016-03-05,1516,1,0,Ingolstadt,Ein Frankfurt,1,1,0,Ein FrankfurtIngolstadt
25,2016-03-05,1516,3,1,Schalke 04,FC Koln,1,3,0,FC KolnSchalke 04
25,2016-03-05,1516,0,0,Hoffenheim,Stuttgart,5,1,0,StuttgartHoffenheim
25,2016-03-05,1516,0,0,Hannover,Werder Bremen,4,1,0,Werder BremenHannover
25,2016-03-05,1516,0,0,M'gladbach,Wolfsburg,2,1,0,WolfsburgM'gladbach
25,2016-03-06,1516,0,0,Hertha,Hamburg,2,0,0,HamburgHertha
25,2016-03-06,1516,1,0,Darmstadt,Mainz,0,0,0,MainzDarmstadt
26,2016-03-11,1516,0,0,Schalke 04,Hertha,2,0,0,HerthaSchalke 04
26,2016-03-12,1516,0,0,Werder Bremen,Bayern Munich,5,0,0,Bayern MunichWerder Bremen
26,2016-03-12,1516,1,0,Augsburg,Darmstadt,2,2,0,DarmstadtAugsburg
26,2016-03-12,1516,3,1,FC Koln,Hannover,0,2,0,HannoverFC Koln
26,2016-03-12,1516,0,0,Wolfsburg,Hoffenheim,1,0,0,HoffenheimWolfsburg
26,2016-03-12,1516,1,0,Stuttgart,Ingolstadt,3,3,0,IngolstadtStuttgart
26,2016-03-12,1516,0,0,Ein Frankfurt,M'gladbach,3,0,0,M'gladbachEin Frankfurt
26,2016-03-13,1516,0,0,Mainz,Dortmund,2,0,0,DortmundMainz
26,2016-03-13,1516,0,0,Hamburg,Leverkusen,1,0,0,LeverkusenHamburg
27,2016-03-18,1516,0,0,M'gladbach,Schalke 04,2,1,0,Schalke 04M'gladbach
27,2016-03-19,1516,0,0,Hannover,Ein Frankfurt,1,0,0,Ein FrankfurtHannover
27,2016-03-19,1516,3,1,Bayern Munich,FC Koln,0,1,0,FC KolnBayern Munich
27,2016-03-19,1516,3,1,Hoffenheim,Hamburg,1,3,0,HamburgHoffenheim
27,2016-03-19,1516,0,0,Ingolstadt,Hertha,2,1,0,HerthaIngolstadt
27,2016-03-19,1516,1,0,Mainz,Werder Bremen,1,1,0,Werder BremenMainz
27,2016-03-19,1516,1,0,Darmstadt,Wolfsburg,1,1,0,WolfsburgDarmstadt
27,2016-03-20,1516,3,1,Dortmund,Augsburg,1,3,0,AugsburgDortmund
27,2016-03-20,1516,3,1,Leverkusen,Stuttgart,0,2,0,StuttgartLeverkusen
28,2016-04-01,1516,0,0,Wolfsburg,Leverkusen,3,0,0,LeverkusenWolfsburg
28,2016-04-02,1516,0,0,Ein Frankfurt,Bayern Munich,1,0,0,Bayern MunichEin Frankfurt
28,2016-04-02,1516,1,0,Stuttgart,Darmstadt,2,2,0,DarmstadtStuttgart
28,2016-04-02,1516,0,0,Werder Bremen,Dortmund,3,2,0,DortmundWerder Bremen
28,2016-04-02,1516,3,1,Hamburg,Hannover,0,3,0,HannoverHamburg
28,2016-04-02,1516,0,0,Schalke 04,Ingolstadt,3,0,0,IngolstadtSchalke 04
28,2016-04-02,1516,0,0,Augsburg,Mainz,4,2,0,MainzAugsburg
28,2016-04-03,1516,1,0,FC Koln,Hoffenheim,1,1,0,HoffenheimFC Koln
28,2016-04-03,1516,0,0,Hertha,M'gladbach,5,0,0,M'gladbachHertha
29,2016-04-08,1516,1,0,Hannover,Hertha,2,2,0,HerthaHannover
29,2016-04-09,1516,3,1,Hoffenheim,Ein Frankfurt,0,2,0,Ein FrankfurtHoffenheim
29,2016-04-09,1516,3,1,Darmstadt,Hamburg,1,2,0,HamburgDarmstadt
29,2016-04-09,1516,0,0,M'gladbach,Ingolstadt,1,0,0,IngolstadtM'gladbach
29,2016-04-09,1516,3,1,Bayern Munich,Stuttgart,1,3,0,StuttgartBayern Munich
29,2016-04-09,1516,3,1,Augsburg,Werder Bremen,1,2,0,Werder BremenAugsburg
29,2016-04-09,1516,1,0,Mainz,Wolfsburg,1,1,0,WolfsburgMainz
29,2016-04-10,1516,3,1,Leverkusen,FC Koln,0,2,0,FC KolnLeverkusen
29,2016-04-10,1516,1,0,Dortmund,Schalke 04,2,2,0,Schalke 04Dortmund
30,2016-04-15,1516,0,0,M'gladbach,Hannover,2,0,0,HannoverM'gladbach
30,2016-04-16,1516,0,0,Stuttgart,Augsburg,1,0,0,AugsburgStuttgart
30,2016-04-16,1516,0,0,Schalke 04,Bayern Munich,3,0,0,Bayern MunichSchalke 04
30,2016-04-16,1516,0,0,Ingolstadt,Darmstadt,2,0,0,DarmstadtIngolstadt
30,2016-04-16,1516,0,0,Hertha,Hoffenheim,2,1,0,HoffenheimHertha
30,2016-04-16,1516,0,0,Ein Frankfurt,Leverkusen,3,0,0,LeverkusenEin Frankfurt
30,2016-04-16,1516,0,0,Wolfsburg,Werder Bremen,3,2,0,Werder BremenWolfsburg
30,2016-04-17,1516,0,0,Hamburg,Dortmund,3,0,0,DortmundHamburg
30,2016-04-17,1516,3,1,FC Koln,Mainz,2,3,0,MainzFC Koln
31,2016-04-22,1516,0,0,Werder Bremen,Hamburg,2,1,0,HamburgWerder Bremen
31,2016-04-23,1516,0,0,Darmstadt,FC Koln,4,1,0,FC KolnDarmstadt
31,2016-04-23,1516,3,1,Bayern Munich,Hertha,0,2,0,HerthaBayern Munich
31,2016-04-23,1516,1,0,Hannover,Ingolstadt,2,2,0,IngolstadtHannover
31,2016-04-23,1516,3,1,Leverkusen,Schalke 04,2,3,0,Schalke 04Leverkusen
31,2016-04-23,1516,3,1,Dortmund,Stuttgart,0,3,0,StuttgartDortmund
31,2016-04-23,1516,3,1,Augsburg,Wolfsburg,0,2,0,WolfsburgAugsburg
31,2016-04-24,1516,0,0,Mainz,Ein Frankfurt,2,1,0,Ein FrankfurtMainz
31,2016-04-24,1516,0,0,Hoffenheim,M'gladbach,3,1,0,M'gladbachHoffenheim
32,2016-05-02,1516,0,0,Stuttgart,Werder Bremen,6,2,0,Werder BremenStuttgart
32,2016-04-29,1516,1,0,FC Koln,Augsburg,0,0,0,AugsburgFC Koln
32,2016-04-30,1516,1,0,M'gladbach,Bayern Munich,1,1,0,Bayern MunichM'gladbach
32,2016-04-30,1516,3,1,Ein Frankfurt,Darmstadt,1,2,0,DarmstadtEin Frankfurt
32,2016-04-30,1516,0,0,Wolfsburg,Dortmund,5,1,0,DortmundWolfsburg
32,2016-04-30,1516,3,1,Schalke 04,Hannover,1,3,0,HannoverSchalke 04
32,2016-04-30,1516,0,0,Ingolstadt,Hoffenheim,2,1,0,HoffenheimIngolstadt
32,2016-04-30,1516,0,0,Hertha,Leverkusen,2,1,0,LeverkusenHertha
32,2016-04-30,1516,1,0,Hamburg,Mainz,0,0,0,MainzHamburg
33,2016-05-07,1516,0,0,Dortmund,Ein Frankfurt,1,0,0,Ein FrankfurtDortmund
33,2016-05-07,1516,1,0,Werder Bremen,FC Koln,0,0,0,FC KolnWerder Bremen
33,2016-05-07,1516,3,1,Wolfsburg,Hamburg,0,1,0,HamburgWolfsburg
33,2016-05-07,1516,0,0,Hoffenheim,Hannover,1,0,0,HannoverHoffenheim
33,2016-05-07,1516,3,1,Darmstadt,Hertha,1,2,0,HerthaDarmstadt
33,2016-05-07,1516,3,1,Bayern Munich,Ingolstadt,1,2,0,IngolstadtBayern Munich
33,2016-05-07,1516,0,0,Leverkusen,M'gladbach,2,1,0,M'gladbachLeverkusen
33,2016-05-07,1516,1,0,Augsburg,Schalke 04,1,1,0,Schalke 04Augsburg
33,2016-05-07,1516,3,1,Mainz,Stuttgart,1,3,0,StuttgartMainz
34,2016-05-14,1516,3,1,Hamburg,Augsburg,1,3,0,AugsburgHamburg
34,2016-05-14,1516,0,0,Hannover,Bayern Munich,3,1,0,Bayern MunichHannover
34,2016-05-14,1516,3,1,M'gladbach,Darmstadt,0,2,0,DarmstadtM'gladbach
34,2016-05-14,1516,1,0,FC Koln,Dortmund,2,2,0,DortmundFC Koln
34,2016-05-14,1516,3,1,Schalke 04,Hoffenheim,1,4,0,HoffenheimSchalke 04
34,2016-05-14,1516,0,0,Ingolstadt,Leverkusen,3,2,0,LeverkusenIngolstadt
34,2016-05-14,1516,1,0,Hertha,Mainz,0,0,0,MainzHertha
34,2016-05-14,1516,0,0,Ein Frankfurt,Werder Bremen,1,0,0,Werder BremenEin Frankfurt
34,2016-05-14,1516,0,0,Stuttgart,Wolfsburg,3,1,0,WolfsburgStuttgart
1,2016-08-26,1617,0,0,Werder Bremen,Bayern Munich,6,0,0,Bayern MunichWerder Bremen
1,2016-08-27,1617,3,1,Wolfsburg,Augsburg,0,2,0,AugsburgWolfsburg
1,2016-08-27,1617,0,0,Mainz,Dortmund,2,1,0,DortmundMainz
1,2016-08-27,1617,0,0,Schalke 04,Ein Frankfurt,1,0,0,Ein FrankfurtSchalke 04
1,2016-08-27,1617,0,0,Darmstadt,FC Koln,2,0,0,FC KolnDarmstadt
1,2016-08-27,1617,1,0,Ingolstadt,Hamburg,1,1,0,HamburgIngolstadt
1,2016-08-27,1617,0,0,Leverkusen,M'gladbach,2,1,0,M'gladbachLeverkusen
1,2016-08-28,1617,0,0,Freiburg,Hertha,2,1,0,HerthaFreiburg
1,2016-08-28,1617,1,0,RB Leipzig,Hoffenheim,2,2,0,HoffenheimRB Leipzig
2,2016-09-09,1617,3,1,Bayern Munich,Schalke 04,0,2,0,Schalke 04Bayern Munich
2,2016-09-10,1617,0,0,Ein Frankfurt,Darmstadt,1,0,0,DarmstadtEin Frankfurt
2,2016-09-10,1617,0,0,M'gladbach,Freiburg,3,1,0,FreiburgM'gladbach
2,2016-09-10,1617,3,1,Hertha,Ingolstadt,0,2,0,IngolstadtHertha
2,2016-09-10,1617,0,0,Hamburg,Leverkusen,3,1,0,LeverkusenHamburg
2,2016-09-10,1617,0,0,Dortmund,RB Leipzig,1,0,0,RB LeipzigDortmund
2,2016-09-10,1617,1,0,FC Koln,Wolfsburg,0,0,0,WolfsburgFC Koln
2,2016-09-11,1617,1,0,Hoffenheim,Mainz,4,4,0,MainzHoffenheim
2,2016-09-11,1617,3,1,Augsburg,Werder Bremen,1,2,0,Werder BremenAugsburg
3,2016-09-16,1617,0,0,Freiburg,FC Koln,3,0,0,FC KolnFreiburg
3,2016-09-17,1617,0,0,Ingolstadt,Bayern Munich,3,1,0,Bayern MunichIngolstadt
3,2016-09-17,1617,0,0,Darmstadt,Dortmund,6,0,0,DortmundDarmstadt
3,2016-09-17,1617,0,0,Leverkusen,Ein Frankfurt,2,1,0,Ein FrankfurtLeverkusen
3,2016-09-17,1617,3,1,RB Leipzig,Hamburg,0,4,0,HamburgRB Leipzig
3,2016-09-17,1617,1,0,Wolfsburg,Hoffenheim,0,0,0,HoffenheimWolfsburg
3,2016-09-17,1617,0,0,Werder Bremen,M'gladbach,4,1,0,M'gladbachWerder Bremen
3,2016-09-18,1617,3,1,Mainz,Augsburg,1,3,0,AugsburgMainz
3,2016-09-18,1617,0,0,Schalke 04,Hertha,2,0,0,HerthaSchalke 04
4,2016-09-20,1617,1,0,Hoffenheim,Darmstadt,1,1,0,DarmstadtHoffenheim
4,2016-09-20,1617,0,0,Hamburg,Freiburg,1,0,0,FreiburgHamburg
4,2016-09-20,1617,3,1,Ein Frankfurt,Ingolstadt,0,2,0,IngolstadtEin Frankfurt
4,2016-09-20,1617,3,1,Dortmund,Wolfsburg,1,5,0,WolfsburgDortmund
4,2016-09-21,1617,0,0,Hertha,Bayern Munich,3,0,0,Bayern MunichHertha
4,2016-09-21,1617,1,0,Augsburg,Leverkusen,0,0,0,LeverkusenAugsburg
4,2016-09-21,1617,1,0,M'gladbach,RB Leipzig,1,1,0,RB LeipzigM'gladbach
4,2016-09-21,1617,3,1,FC Koln,Schalke 04,1,3,0,Schalke 04FC Koln
4,2016-09-21,1617,3,1,Mainz,Werder Bremen,1,2,0,Werder BremenMainz
5,2016-09-23,1617,0,0,Freiburg,Dortmund,3,1,0,DortmundFreiburg
5,2016-09-24,1617,0,0,Darmstadt,Augsburg,1,0,0,AugsburgDarmstadt
5,2016-09-24,1617,1,0,Hertha,Ein Frankfurt,3,3,0,Ein FrankfurtHertha
5,2016-09-24,1617,3,1,Bayern Munich,Hamburg,0,1,0,HamburgBayern Munich
5,2016-09-24,1617,0,0,Ingolstadt,M'gladbach,2,0,0,M'gladbachIngolstadt
5,2016-09-24,1617,3,1,Leverkusen,Mainz,2,3,0,MainzLeverkusen
5,2016-09-24,1617,0,0,Wolfsburg,Werder Bremen,2,1,0,Werder BremenWolfsburg
5,2016-09-25,1617,1,0,RB Leipzig,FC Koln,1,1,0,FC KolnRB Leipzig
5,2016-09-25,1617,0,0,Schalke 04,Hoffenheim,2,1,0,HoffenheimSchalke 04
6,2016-10-01,1617,1,0,FC Koln,Bayern Munich,1,1,0,Bayern MunichFC Koln
6,2016-10-01,1617,1,0,Werder Bremen,Darmstadt,2,2,0,DarmstadtWerder Bremen
6,2016-10-01,1617,0,0,Ein Frankfurt,Freiburg,1,0,0,FreiburgEin Frankfurt
6,2016-10-01,1617,0,0,Hamburg,Hertha,2,0,0,HerthaHamburg
6,2016-10-01,1617,3,1,Hoffenheim,Ingolstadt,1,2,0,IngolstadtHoffenheim
6,2016-10-01,1617,0,0,Dortmund,Leverkusen,2,0,0,LeverkusenDortmund
6,2016-10-02,1617,0,0,M'gladbach,Schalke 04,4,0,0,Schalke 04M'gladbach
6,2016-10-02,1617,1,0,Mainz,Wolfsburg,0,0,0,WolfsburgMainz
6,2016-09-30,1617,0,0,Augsburg,RB Leipzig,2,1,0,RB LeipzigAugsburg
7,2016-10-14,1617,1,0,Hertha,Dortmund,1,1,0,DortmundHertha
7,2016-10-15,1617,1,0,Schalke 04,Augsburg,1,1,0,AugsburgSchalke 04
7,2016-10-15,1617,1,0,Bayern Munich,Ein Frankfurt,2,2,0,Ein FrankfurtBayern Munich
7,2016-10-15,1617,0,0,Ingolstadt,FC Koln,2,1,0,FC KolnIngolstadt
7,2016-10-15,1617,0,0,Freiburg,Hoffenheim,2,1,0,HoffenheimFreiburg
7,2016-10-15,1617,1,0,Hamburg,M'gladbach,0,0,0,M'gladbachHamburg
7,2016-10-15,1617,0,0,Leverkusen,Werder Bremen,2,1,0,Werder BremenLeverkusen
7,2016-10-16,1617,0,0,Darmstadt,Mainz,2,1,0,MainzDarmstadt
7,2016-10-16,1617,3,1,RB Leipzig,Wolfsburg,0,1,0,WolfsburgRB Leipzig
8,2016-10-21,1617,3,1,Ein Frankfurt,Hamburg,0,3,0,HamburgEin Frankfurt
8,2016-10-22,1617,0,0,M'gladbach,Bayern Munich,2,0,0,Bayern MunichM'gladbach
8,2016-10-22,1617,0,0,Wolfsburg,Darmstadt,3,1,0,DarmstadtWolfsburg
8,2016-10-22,1617,0,0,Augsburg,Freiburg,2,1,0,FreiburgAugsburg
8,2016-10-22,1617,0,0,FC Koln,Hertha,2,1,0,HerthaFC Koln
8,2016-10-22,1617,1,0,Dortmund,Ingolstadt,3,3,0,IngolstadtDortmund
8,2016-10-22,1617,3,1,Hoffenheim,Leverkusen,0,3,0,LeverkusenHoffenheim
8,2016-10-23,1617,0,0,Werder Bremen,RB Leipzig,3,1,0,RB LeipzigWerder Bremen
